latitude,longitude,elevation,value_count,cdi_index,interpolation_flag,elevation_max,elevation_min,stdev
degrees_north,degrees_east,m,,,,m,m,m
47.74114583330526,-4.2994791666787,-50.15,2,16351,0,-50.1,-50.2,0.046875
47.74114583330526,-4.298437500012033,-53.0,0,16157,1,-54.05,-54.05,0.0
47.74114583330526,-4.297395833345367,-53.847656,0,16157,1,-52.66,-52.66,0.0
47.74114583330526,-4.2963541666787,-51.233334,4,16351,0,-46.8,-52.5,2.439052
47.74114583330526,-4.295312500012034,-50.125,3,16351,0,-47.8,-52.7,2.4499881
47.74114583330526,-4.294270833345367,-50.1,1,16351,0,-50.1,-50.1,0.0
47.74114583330526,-4.2932291666787,-54.3,1,16351,0,-54.3,-54.3,0.0
47.74114583330526,-4.292187500012034,-51.808334,5,16351,0,-50.7,-53.0,0.8479352
47.74114583330526,-4.291145833345367,-50.2,1,16351,0,-50.2,-50.2,0.0
47.74114583330526,-4.2901041666787005,-51.1,1,16351,0,-51.1,-51.1,0.0
47.74114583330526,-4.289062500012034,-38.3,1,16351,0,-38.3,-38.3,0.0
47.74114583330526,-4.288020833345367,-42.3,2,16351,0,-38.8,-45.8,0.0
47.74114583330526,-4.286979166678701,-45.15,3,16351,0,-43.8,-46.2,1.2000264
47.74114583330526,-4.285937500012034,-45.199997,2,16351,0,-45.1,-45.3,0.10065702
47.74114583330526,-4.2848958333453675,-44.6,1,16351,0,-44.6,-44.6,0.0
47.74114583330526,-4.283854166678701,-52.3,1,16347,0,-52.3,-52.3,0.0
47.74114583330526,-4.282812500012034,-51.2,1,16351,0,-51.2,-51.2,0.0
47.74114583330526,-4.281770833345368,-50.699997,2,16351,0,-49.1,-52.3,1.6000183
47.74114583330526,-4.280729166678701,-50.5,2,16351,0,-50.1,-50.9,0.39989012
47.74114583330526,-4.2796875000120345,-49.8,1,16351,0,-49.8,-49.8,0.0
47.74114583330526,-4.278645833345368,-49.75,2,16351,0,-49.6,-49.9,0.0
47.74114583330526,-4.277604166678701,-49.4,2,16351,0,-49.1,-49.7,0.0
47.74114583330526,-4.276562500012035,-47.9,1,16351,0,-47.9,-47.9,0.0
47.74114583330526,-4.275520833345368,-46.300003,2,16351,0,-46.2,-46.4,0.10004882
47.74114583330526,-4.274479166678701,-46.9,2,16351,0,-45.7,-48.1,0.0
47.74114583330526,-4.273437500012035,-45.43333,3,16351,0,-45.1,-45.9,0.34018034
47.74114583330526,-4.272395833345368,-46.7,1,16351,0,-46.7,-46.7,0.0
47.74114583330526,-4.271354166678702,-45.9,1,16351,0,-45.9,-45.9,0.0
47.74218749997193,-4.433854166678692,-81.41016,0,16123,1,-82.02,-82.02,0.0
47.74218749997193,-4.432812500012026,-80.625,0,16123,1,-81.23,-81.23,0.0
47.74218749997193,-4.431770833345359,-80.0,1,16352,0,-80.0,-80.0,0.0
47.74218749997193,-4.4307291666786925,-79.66406,0,16123,1,-79.45,-79.45,0.0
47.74218749997193,-4.429687500012026,-77.5,1,16352,0,-77.5,-77.5,0.0
47.74218749997193,-4.428645833345359,-78.58984,0,16123,1,-77.68,-77.68,0.0
47.74218749997193,-4.427604166678693,-79.20703,0,16123,1,-78.63,-78.63,0.0
47.74218749997193,-4.426562500012026,-78.0,1,16352,0,-78.0,-78.0,0.0
47.74218749997193,-4.4255208333453595,-78.91797,0,16123,1,-78.18,-78.18,0.0
47.74218749997193,-4.424479166678693,-79.30469,0,16123,1,-78.18,-79.76,0.7896424
47.74218749997193,-4.423437500012026,-78.0,1,16352,0,-78.0,-78.0,0.0
47.74218749997193,-4.42239583334536,-76.64453,0,16123,1,-74.18,-74.18,0.0
47.74218749997193,-4.421354166678693,-74.0,1,16352,0,-74.0,-74.0,0.0
47.74218749997193,-4.4203125000120265,-75.796875,0,16123,1,-76.57,-76.57,0.0
47.74218749997193,-4.41927083334536,-76.0,0,16123,1,-77.14,-77.14,0.0
47.74218749997193,-4.418229166678693,-75.58594,0,16123,1,-76.79,-76.79,0.0
47.74218749997193,-4.417187500012027,-73.5,1,16352,0,-73.5,-73.5,0.0
47.74218749997193,-4.41614583334536,-77.0,1,16352,0,-77.0,-77.0,0.0
47.74218749997193,-4.415104166678693,-78.30469,0,16123,1,-78.75,-78.75,0.0
47.74218749997193,-4.414062500012027,-79.08203,0,16123,1,-79.01,-79.01,0.0
47.74218749997193,-4.41302083334536,-79.03125,0,16123,1,-78.79,-78.79,0.0
47.74218749997193,-4.411979166678694,-77.34375,0,16123,1,-77.92,-77.92,0.0
47.74218749997193,-4.410937500012027,-75.5,1,16352,0,-75.5,-75.5,0.0
47.74218749997193,-4.40989583334536,-77.265625,0,16123,1,-77.55,-77.55,0.0
47.74218749997193,-4.408854166678694,-79.13672,0,16123,1,-78.7,-78.7,0.0
47.74218749997193,-4.407812500012027,-80.5,1,16352,0,-80.5,-80.5,0.0
47.74218749997193,-4.406770833345361,-80.50781,0,16123,1,-81.29,-81.29,0.0
47.74218749997193,-4.405729166678694,-80.96484,0,16123,1,-81.91,-81.91,0.0
47.74218749997193,-4.404687500012027,-81.1875,0,16123,1,-82.41,-82.41,0.0
47.74218749997193,-4.403645833345361,-81.53,1,16123,0,-81.53,-81.53,0.0
47.74218749997193,-4.402604166678694,-81.28379,45,16123,0,-80.94,-81.67,0.16237976
47.74218749997193,-4.4015625000120275,-81.3196,151,16123,0,-80.92,-81.82,0.13258252
47.74218749997193,-4.400520833345361,-80.912254,301,16123,0,-78.56,-81.82,0.5294086
47.74218749997193,-4.399479166678694,-80.88283,381,16123,0,-78.8,-81.99,0.69807214
47.74218749997193,-4.398437500012028,-81.31903,361,16123,0,-80.06,-81.94,0.26791295
47.74218749997193,-4.397395833345361,-81.11973,367,16123,0,-80.89,-81.43,0.18087246
47.74218749997193,-4.3963541666786945,-80.92496,354,16123,0,-80.66,-81.13,0.0
47.74218749997193,-4.395312500012028,-80.79307,358,16123,0,-80.36,-80.99,0.13072813
47.74218749997193,-4.394270833345361,-80.65989,313,16123,0,-80.26,-80.93,0.11267348
47.74218749997193,-4.393229166678695,-80.58466,180,16123,0,-80.25,-80.87,0.1169268
47.74218749997193,-4.392187500012028,-80.51279,36,16123,0,-80.32,-80.7,0.09375
47.74218749997193,-4.3911458333453615,-80.359375,1,16123,1,-80.0,-80.0,0.0
47.74218749997193,-4.390104166678695,-80.05859,0,16123,1,-80.73,-80.73,0.0
47.74218749997193,-4.389062500012028,-80.01953,0,16123,1,-80.79,-80.79,0.0
47.74218749997193,-4.388020833345362,-80.18359,0,16123,1,-80.8,-80.8,0.0
47.74218749997193,-4.386979166678695,-80.13281,0,16123,1,-80.66,-80.66,0.0
47.74218749997193,-4.385937500012028,-79.921875,0,16123,1,-80.32,-80.32,0.0
47.74218749997193,-4.384895833345362,-79.69141,0,16123,1,-79.88,-79.88,0.0
47.74218749997193,-4.383854166678695,-79.30078,0,16123,1,-79.5,-79.5,0.0
47.74218749997193,-4.382812500012029,-79.1875,0,16123,1,-79.22,-79.22,0.0
47.74218749997193,-4.381770833345362,-78.89453,0,16352,1,-79.03,-79.03,0.0
47.74218749997193,-4.380729166678695,-78.84375,0,16352,1,-78.92,-78.92,0.0
47.74218749997193,-4.379687500012029,-78.81641,0,16352,1,-78.98,-78.98,0.0
47.74218749997193,-4.378645833345362,-78.90625,0,16157,1,-79.09,-79.09,0.0
47.74218749997193,-4.377604166678696,-79.0,1,16352,0,-79.0,-79.0,0.0
47.74218749997193,-4.376562500012029,-78.83203,0,16157,1,-79.0,-79.0,0.0
47.74218749997193,-4.375520833345362,-78.60156,0,16157,1,-78.81,-78.81,0.0
47.74218749997193,-4.374479166678696,-78.50391,0,16157,1,-78.67,-78.67,0.0
47.74218749997193,-4.373437500012029,-78.359375,0,16157,1,-78.72,-78.72,0.0
47.74218749997193,-4.3723958333453625,-78.15625,0,16157,1,-78.74,-78.74,0.0
47.74218749997193,-4.371354166678696,-78.0,1,16352,0,-78.0,-78.0,0.0
47.74218749997193,-4.370312500012029,-78.046875,0,16157,1,-78.38,-78.38,0.0
47.74218749997193,-4.369270833345363,-77.91797,0,16157,1,-78.07,-78.07,0.0
47.74218749997193,-4.368229166678696,-77.82031,0,16157,1,-77.9,-77.9,0.0
47.74218749997193,-4.3671875000120295,-77.90234,0,16157,1,-78.03,-78.03,0.0
47.74218749997193,-4.366145833345363,-78.0,1,16352,0,-78.0,-78.0,0.0
47.74218749997193,-4.365104166678696,-77.82031,0,16157,1,-78.02,-78.02,0.0
47.74218749997193,-4.36406250001203,-77.32031,0,16157,1,-77.62,-77.62,0.0
47.74218749997193,-4.363020833345363,-77.046875,0,16157,1,-76.98,-76.98,0.0
47.74218749997193,-4.3619791666786965,-76.3125,0,16157,1,-76.37,-76.37,0.0
47.74218749997193,-4.36093750001203,-76.0,1,16352,0,-76.0,-76.0,0.0
47.74218749997193,-4.359895833345363,-76.5625,0,16157,1,-77.0,-77.0,0.0
47.74218749997193,-4.358854166678697,-78.08594,0,16157,1,-78.19,-78.19,0.0
47.74218749997193,-4.35781250001203,-79.0,1,16352,0,-79.0,-79.0,0.0
47.74218749997193,-4.356770833345363,-78.53125,0,16157,1,-79.46,-79.46,0.0
47.74218749997193,-4.355729166678697,-78.16406,0,16157,1,-79.52,-79.52,0.0
47.74218749997193,-4.35468750001203,-78.37891,0,16157,1,-79.51,-79.51,0.0
47.74218749997193,-4.353645833345364,-79.0,1,16352,0,-79.0,-79.0,0.0
47.74218749997193,-4.352604166678697,-77.265625,0,16157,1,-79.18,-79.18,0.0
47.74218749997193,-4.35156250001203,-76.299995,3,16157,0,-76.25,-76.34,0.044194173
47.74218749997193,-4.350520833345364,-76.432976,127,16157,0,-76.18,-76.75,0.11481983
47.74218749997193,-4.349479166678697,-76.49736,312,16157,0,-76.23,-76.76,0.110485435
47.74218749997193,-4.3484375000120306,-76.51849,407,16157,0,-76.29,-76.76,0.04941059
47.74218749997193,-4.347395833345364,-76.469215,414,16157,0,-76.21,-76.76,0.09631897
47.74218749997193,-4.346354166678697,-76.381546,418,16157,0,-75.98,-76.67,0.12103073
47.74218749997193,-4.345312500012031,-76.18765,423,16157,0,-75.58,-76.53,0.20009764
47.74218749997193,-4.344270833345364,-75.99423,351,16157,0,-75.52,-76.43,0.22642776
47.74218749997193,-4.3432291666786975,-75.78951,185,16157,0,-73.45,-76.3,0.416927
47.74218749997193,-4.342187500012031,-73.54317,19,16157,0,-71.57,-75.74,1.2289239
47.74218749997193,-4.341145833345364,-74.40625,0,16157,1,-74.71,-74.71,0.0
47.74218749997193,-4.340104166678698,-75.07422,1,16157,1,-75.3,-75.3,0.0
47.74218749997193,-4.339062500012031,-74.23828,0,16157,1,-73.89,-73.89,0.0
47.74218749997193,-4.3380208333453645,-73.5,1,16351,0,-73.5,-73.5,0.0
47.74218749997193,-4.336979166678698,-73.0,1,16351,0,-73.0,-73.0,0.0
47.74218749997193,-4.335937500012031,-71.07422,0,16157,1,-72.08,-72.08,0.0
47.74218749997193,-4.334895833345365,-68.2,1,16351,0,-68.2,-68.2,0.0
47.74218749997193,-4.333854166678698,-65.3,1,16351,0,-65.3,-65.3,0.0
47.74218749997193,-4.332812500012031,-63.4,2,16351,0,-63.3,-63.5,0.09757809
47.74218749997193,-4.331770833345365,-67.833336,3,16351,0,-67.5,-68.4,0.4026281
47.74218749997193,-4.330729166678698,-68.6,1,16351,0,-68.6,-68.6,0.0
47.74218749997193,-4.329687500012032,-60.533333,3,16351,0,-59.5,-61.1,0.7318774
47.74218749997193,-4.328645833345365,-63.0,2,16351,0,-62.4,-63.6,0.59988606
47.74218749997193,-4.327604166678698,-63.4,2,16351,0,-60.5,-66.3,2.8999848
47.74218749997193,-4.326562500012032,-65.8,1,16351,0,-65.8,-65.8,0.0
47.74218749997193,-4.325520833345365,-63.70703,0,16157,1,-64.98,-65.37,0.19515619
47.74218749997193,-4.324479166678699,-62.15,2,16351,0,-59.5,-64.8,2.6499927
47.74218749997193,-4.323437500012032,-59.566666,3,16351,0,-57.9,-61.1,1.3098
47.74218749997193,-4.322395833345365,-61.699997,2,16351,0,-61.1,-62.3,0.6000895
47.74218749997193,-4.321354166678699,-61.4,1,16351,0,-61.4,-61.4,0.0
47.74218749997193,-4.320312500012032,-58.699997,2,16351,0,-57.3,-60.1,1.4000733
47.74218749997193,-4.3192708333453655,-57.966663,6,16351,0,-56.5,-59.6,1.2712069
47.74218749997193,-4.318229166678699,-60.4,2,16351,0,-60.4,-60.4,0.0
47.74218749997193,-4.317187500012032,-60.6,1,16351,0,-60.6,-60.6,0.0
47.74218749997193,-4.316145833345366,-60.242188,0,16157,1,-60.82,-60.82,0.0
47.74218749997193,-4.315104166678699,-60.1,1,16351,0,-60.1,-60.1,0.0
47.74218749997193,-4.3140625000120325,-58.125,0,16157,1,-58.3,-58.3,0.0
47.74218749997193,-4.313020833345366,-57.699997,2,16351,0,-57.3,-58.1,0.40019527
47.74218749997193,-4.311979166678699,-56.050003,2,16351,0,-54.9,-57.2,1.1500043
47.74218749997193,-4.310937500012033,-50.55,2,16351,0,-49.0,-52.1,1.5500283
47.74218749997193,-4.309895833345366,-53.800003,2,16351,0,-52.4,-55.2,1.3998989
47.74218749997193,-4.3088541666786995,-58.1,1,16351,0,-58.1,-58.1,0.0
47.74218749997193,-4.307812500012033,-53.4,1,16351,0,-53.4,-53.4,0.0
47.74218749997193,-4.306770833345366,-56.066666,3,16351,0,-53.1,-58.0,2.1297052
47.74218749997193,-4.3057291666787,-55.4,1,16351,0,-55.4,-55.4,0.0
47.74218749997193,-4.304687500012033,-53.3,1,16351,0,-53.3,-53.3,0.0
47.74218749997193,-4.303645833345366,-52.9,1,16351,0,-52.9,-52.9,0.0
47.74218749997193,-4.3026041666787,-50.2,1,16351,0,-50.2,-50.2,0.0
47.74218749997193,-4.301562500012033,-51.3,2,16351,0,-49.0,-53.6,2.3000085
47.74218749997193,-4.300520833345367,-46.1,2,16351,0,-42.9,-49.3,0.0
47.74218749997193,-4.2994791666787,-49.6,1,16351,0,-49.6,-49.6,0.2803806
47.74218749997193,-4.298437500012033,-51.35,2,16351,0,-49.5,-53.2,1.850095
47.74218749997193,-4.297395833345367,-52.7,1,16351,0,-52.7,-52.7,0.0
47.74218749997193,-4.2963541666787,-52.3,1,16347,0,-52.3,-52.3,0.0
47.74218749997193,-4.295312500012034,-49.850002,3,16351,0,-49.4,-50.7,0.39958474
47.74218749997193,-4.294270833345367,-48.4,2,16351,0,-46.6,-50.2,1.7999295
47.74218749997193,-4.2932291666787,-43.733334,4,16351,0,-41.7,-49.3,3.1930482
47.74218749997193,-4.292187500012034,-48.4,1,16351,0,-48.4,-48.4,0.0
47.74218749997193,-4.291145833345367,-47.333336,4,16351,0,-44.6,-51.0,2.6132083
47.74218749997193,-4.2901041666787005,-47.3,2,16351,0,-46.1,-48.5,1.1999756
47.74218749997193,-4.289062500012034,-47.4,1,16351,0,-47.4,-47.4,0.0
47.74218749997193,-4.288020833345367,-42.7,2,16351,0,-40.9,-44.5,1.7999973
47.74218749997193,-4.286979166678701,-44.05,2,16351,0,-43.8,-44.3,0.0
47.74218749997193,-4.285937500012034,-43.2,1,16351,0,-43.2,-43.2,0.0
47.74218749997193,-4.2848958333453675,-46.1,2,16351,0,-42.6,-49.6,3.5
47.74218749997193,-4.283854166678701,-48.921875,0,16157,1,-48.75,-48.75,0.0
47.74218749997193,-4.282812500012034,-49.449997,4,16351,0,-47.1,-51.8,1.000061
47.74218749997193,-4.281770833345368,-48.199997,2,16351,0,-46.8,-49.6,1.4000733
47.74218749997193,-4.280729166678701,-48.65,2,16351,0,-46.5,-50.8,2.1499
47.74218749997193,-4.2796875000120345,-47.75,2,16351,0,-47.4,-48.1,0.3500837
47.74218749997193,-4.278645833345368,-48.6,1,16347,0,-48.6,-48.6,0.0
47.74218749997193,-4.277604166678701,-49.0,2,16351,0,-48.7,-49.3,0.30014646
47.74218749997193,-4.276562500012035,-47.8,1,16351,0,-47.8,-47.8,0.0
47.74218749997193,-4.275520833345368,-46.9,1,16351,0,-46.9,-46.9,0.3500837
47.74218749997193,-4.274479166678701,-46.65,2,16351,0,-45.7,-47.6,0.0
47.74218749997193,-4.273437500012035,-46.4,1,16351,0,-46.4,-46.4,0.0
47.74218749997193,-4.272395833345368,-46.265625,0,16157,1,-46.28,-46.28,0.0
47.74218749997193,-4.271354166678702,-46.1,1,16351,0,-46.1,-46.1,0.0
47.74322916663859,-4.433854166678692,-82.0,1,16352,0,-82.0,-82.0,0.0
47.74322916663859,-4.432812500012026,-81.38281,0,16123,1,-81.62,-81.62,0.0
47.74322916663859,-4.431770833345359,-80.94531,0,16123,1,-80.99,-80.99,0.0
47.74322916663859,-4.4307291666786925,-81.5,1,16352,0,-81.5,-81.5,0.0
47.74322916663859,-4.429687500012026,-79.89844,0,16123,1,-79.74,-79.74,0.0
47.74322916663859,-4.428645833345359,-80.25,0,16123,1,-79.27,-79.27,0.0
47.74322916663859,-4.427604166678693,-81.0,1,16352,0,-81.0,-81.0,0.0
47.74322916663859,-4.426562500012026,-79.78125,0,16123,1,-79.37,-79.37,0.0
47.74322916663859,-4.4255208333453595,-78.10156,0,16123,1,-78.96,-78.96,0.0
47.74322916663859,-4.424479166678693,-77.41406,0,16123,1,-76.71,-78.76,1.024838
47.74322916663859,-4.423437500012026,-73.5,1,16352,0,-73.5,-73.5,0.0
47.74322916663859,-4.42239583334536,-76.34375,0,16123,1,-75.63,-75.63,0.0
47.74322916663859,-4.421354166678693,-74.96094,0,16123,1,-75.68,-75.68,0.0
47.74322916663859,-4.4203125000120265,-75.5,1,16352,0,-75.5,-75.5,0.0
47.74322916663859,-4.41927083334536,-75.58984,0,16123,1,-75.73,-75.73,0.0
47.74322916663859,-4.418229166678693,-77.0,1,16352,0,-77.0,-77.0,0.0
47.74322916663859,-4.417187500012027,-75.02734,0,16123,1,-75.83,-75.83,0.0
47.74322916663859,-4.41614583334536,-77.52734,0,16123,1,-79.18,-79.18,0.0
47.74322916663859,-4.415104166678693,-79.0,1,16352,0,-79.0,-79.0,0.0
47.74322916663859,-4.414062500012027,-78.53906,0,16123,1,-77.78,-77.78,0.0
47.74322916663859,-4.41302083334536,-78.96875,0,16123,1,-77.3,-77.3,0.0
47.74322916663859,-4.411979166678694,-78.35156,0,16123,1,-76.53,-76.53,0.0
47.74322916663859,-4.410937500012027,-77.63672,1,16123,1,-76.0,-76.0,0.0
47.74322916663859,-4.40989583334536,-78.64453,0,16123,1,-76.56,-76.56,0.0
47.74322916663859,-4.408854166678694,-79.23047,0,16123,1,-77.86,-77.86,0.0
47.74322916663859,-4.407812500012027,-79.73047,0,16123,1,-79.31,-79.31,0.0
47.74322916663859,-4.406770833345361,-80.7125,20,16123,0,-79.9,-81.21,0.3240069
47.74322916663859,-4.405729166678694,-81.1622,127,16123,0,-79.52,-81.74,0.3928064
47.74322916663859,-4.404687500012027,-81.20123,233,16123,0,-78.67,-81.76,0.3365728
47.74322916663859,-4.403645833345361,-81.27723,325,16123,0,-80.65,-81.78,0.1964032
47.74322916663859,-4.402604166678694,-81.284485,360,16123,0,-80.79,-81.65,0.19136639
47.74322916663859,-4.4015625000120275,-81.21971,366,16123,0,-80.93,-81.67,0.1465755
47.74322916663859,-4.400520833345361,-81.18332,360,16123,0,-79.71,-81.59,0.22750343
47.74322916663859,-4.399479166678694,-81.05429,373,16123,0,-80.31,-81.76,0.2400358
47.74322916663859,-4.398437500012028,-80.95435,377,16123,0,-77.94,-81.71,0.6051536
47.74322916663859,-4.397395833345361,-81.06629,333,16123,0,-78.43,-81.73,0.2838422
47.74322916663859,-4.3963541666786945,-80.8875,215,16123,0,-80.58,-81.31,0.1432055
47.74322916663859,-4.395312500012028,-80.7063,87,16123,0,-80.35,-81.01,0.15934436
47.74322916663859,-4.394270833345361,-80.68,1,16123,0,-80.68,-80.68,0.0
47.74322916663859,-4.393229166678695,-80.55469,0,16123,1,-80.71,-80.71,0.0
47.74322916663859,-4.392187500012028,-80.25391,0,16123,1,-80.43,-80.43,0.0
47.74322916663859,-4.3911458333453615,-79.78906,0,16123,1,-80.18,-80.18,0.0
47.74322916663859,-4.390104166678695,-79.484375,0,16123,1,-80.2,-80.2,0.0
47.74322916663859,-4.389062500012028,-79.578125,0,16123,1,-80.32,-80.32,0.0
47.74322916663859,-4.388020833345362,-79.86328,0,16123,1,-80.43,-80.43,0.0
47.74322916663859,-4.386979166678695,-80.0,1,16352,0,-80.0,-80.0,0.0
47.74322916663859,-4.385937500012028,-79.6875,0,16123,1,-80.07,-80.07,0.0
47.74322916663859,-4.384895833345362,-79.21875,0,16123,1,-79.61,-79.61,0.0
47.74322916663859,-4.383854166678695,-79.0,1,16352,0,-79.0,-79.0,0.0
47.74322916663859,-4.382812500012029,-78.83594,0,16123,1,-78.93,-78.93,0.0
47.74322916663859,-4.381770833345362,-78.50781,0,16157,1,-78.77,-78.77,0.0
47.74322916663859,-4.380729166678695,-78.31641,0,16157,1,-78.69,-78.69,0.0
47.74322916663859,-4.379687500012029,-78.39844,0,16157,1,-78.68,-78.68,0.0
47.74322916663859,-4.378645833345362,-78.46875,0,16157,1,-78.69,-78.69,0.0
47.74322916663859,-4.377604166678696,-78.47266,0,16157,1,-78.66,-78.66,0.0
47.74322916663859,-4.376562500012029,-78.32031,0,16157,1,-78.51,-78.51,0.0
47.74322916663859,-4.375520833345362,-78.10547,0,16157,1,-78.32,-78.32,0.0
47.74322916663859,-4.374479166678696,-78.0,1,16352,0,-78.0,-78.0,0.03827328
47.74322916663859,-4.373437500012029,-77.89453,0,16157,1,-78.26,-78.26,0.0
47.74322916663859,-4.3723958333453625,-77.66406,0,16157,1,-78.26,-78.26,0.0
47.74322916663859,-4.371354166678696,-77.52344,0,16157,1,-78.16,-78.16,0.0
47.74322916663859,-4.370312500012029,-77.5,0,16157,1,-77.92,-77.92,0.0
47.74322916663859,-4.369270833345363,-77.36719,0,16157,1,-77.68,-77.68,0.0
47.74322916663859,-4.368229166678696,-77.28125,0,16157,1,-77.57,-77.57,0.0
47.74322916663859,-4.3671875000120295,-77.56641,0,16157,1,-77.69,-77.69,0.0
47.74322916663859,-4.366145833345363,-77.625,0,16157,1,-77.77,-77.77,0.0
47.74322916663859,-4.365104166678696,-77.24219,0,16157,1,-77.59,-77.59,0.0
47.74322916663859,-4.36406250001203,-77.0,1,16352,0,-77.0,-77.0,0.0
47.74322916663859,-4.363020833345363,-76.71094,0,16157,1,-76.43,-76.43,0.0
47.74322916663859,-4.3619791666786965,-75.84375,0,16157,1,-75.81,-75.81,0.0
47.74322916663859,-4.36093750001203,-75.71094,0,16157,1,-75.74,-75.74,0.0
47.74322916663859,-4.359895833345363,-75.88281,0,16157,1,-76.85,-76.85,0.0
47.74322916663859,-4.358854166678697,-76.984375,0,16157,1,-78.16,-78.16,0.0
47.74322916663859,-4.35781250001203,-77.87891,0,16157,1,-78.83,-78.83,0.0
47.74322916663859,-4.356770833345363,-77.1875,0,16157,1,-78.95,-78.95,0.0
47.74322916663859,-4.355729166678697,-76.453125,0,16157,1,-78.96,-78.96,0.0
47.74322916663859,-4.35468750001203,-76.45703,0,16157,1,-79.01,-79.01,0.0
47.74322916663859,-4.353645833345364,-76.08066,30,16157,0,-75.9,-76.25,0.09882118
47.74322916663859,-4.352604166678697,-76.201584,185,16157,0,-75.96,-76.51,0.08558165
47.74322916663859,-4.35156250001203,-76.27017,360,16157,0,-76.0,-76.53,0.07654656
47.74322916663859,-4.350520833345364,-76.31803,402,16157,0,-76.11,-76.57,0.03827328
47.74322916663859,-4.349479166678697,-76.30006,414,16157,0,-76.05,-76.53,0.08558165
47.74322916663859,-4.3484375000120306,-76.23227,429,16157,0,-75.82,-76.44,0.125
47.74322916663859,-4.347395833345364,-76.04989,417,16157,0,-75.58,-76.4,0.18221724
47.74322916663859,-4.346354166678697,-75.88344,289,16157,0,-75.44,-76.25,0.19136639
47.74322916663859,-4.345312500012031,-75.70084,106,16157,0,-75.43,-75.96,0.118996456
47.74322916663859,-4.344270833345364,-75.64,1,16157,0,-75.64,-75.64,0.0
47.74322916663859,-4.3432291666786975,-75.29297,2,16157,1,-73.4,-75.3,0.9496607
47.74322916663859,-4.342187500012031,-74.03906,1,16157,1,-75.0,-75.0,0.0
47.74322916663859,-4.341145833345364,-73.7,2,16351,0,-72.8,-74.6,0.9003038
47.74322916663859,-4.340104166678698,-74.7,1,16351,0,-74.7,-74.7,0.0
47.74322916663859,-4.339062500012031,-73.328125,0,16157,1,-73.55,-73.55,0.0
47.74322916663859,-4.3380208333453645,-72.25,2,16351,0,-71.2,-73.3,1.0500185
47.74322916663859,-4.336979166678698,-72.0,1,16351,0,-72.0,-72.0,0.0
47.74322916663859,-4.335937500012031,-70.7,2,16351,0,-70.5,-70.9,0.20131405
47.74322916663859,-4.334895833345365,-64.6,2,16351,0,-60.1,-69.1,4.5
47.74322916663859,-4.333854166678698,-63.2,1,16351,0,-63.2,-63.2,0.0
47.74322916663859,-4.332812500012031,-61.85,2,16351,0,-58.5,-65.2,3.3499868
47.74322916663859,-4.331770833345365,-56.7,2,16351,0,-53.0,-60.4,3.6999922
47.74322916663859,-4.330729166678698,-52.7,2,16351,0,-52.0,-53.4,0.699993
47.74322916663859,-4.329687500012032,-58.5,1,16351,0,-58.5,-58.5,0.0
47.74322916663859,-4.328645833345365,-60.35,2,16351,0,-60.0,-60.7,0.35043222
47.74322916663859,-4.327604166678698,-60.566666,3,16351,0,-59.2,-63.2,1.8625236
47.74322916663859,-4.326562500012032,-62.8,2,16351,0,-62.0,-63.6,0.8000854
47.74322916663859,-4.325520833345365,-63.2,1,16351,0,-63.2,-63.2,0.21986324
47.74322916663859,-4.324479166678699,-63.4,1,16351,0,-63.4,-63.4,0.0
47.74322916663859,-4.323437500012032,-61.466667,3,16351,0,-60.9,-62.1,0.49237347
47.74322916663859,-4.322395833345365,-62.1,1,16351,0,-62.1,-62.1,0.0
47.74322916663859,-4.321354166678699,-61.257812,0,16157,1,-60.98,-60.98,0.0
47.74322916663859,-4.320312500012032,-60.8,1,16351,0,-60.8,-60.8,0.0
47.74322916663859,-4.3192708333453655,-59.9,2,16351,0,-59.9,-59.9,0.0
47.74322916663859,-4.318229166678699,-59.73047,0,16157,1,-59.9,-59.9,0.0
47.74322916663859,-4.317187500012032,-59.4,1,16351,0,-59.4,-59.4,0.0
47.74322916663859,-4.316145833345366,-58.929688,0,16157,1,-59.49,-59.49,0.0
47.74322916663859,-4.315104166678699,-57.996094,0,16157,1,-58.68,-58.68,0.0
47.74322916663859,-4.3140625000120325,-56.166668,3,16351,0,-53.7,-58.5,1.9617933
47.74322916663859,-4.313020833345366,-56.339844,0,16157,1,-56.53,-56.53,0.0
47.74322916663859,-4.311979166678699,-56.3,1,16351,0,-56.3,-56.3,0.0
47.74322916663859,-4.310937500012033,-55.4,1,16351,0,-55.4,-55.4,0.0
47.74322916663859,-4.309895833345366,-53.1,1,16351,0,-53.1,-53.1,0.0
47.74322916663859,-4.3088541666786995,-46.3,1,16351,0,-46.3,-46.3,0.0
47.74322916663859,-4.307812500012033,-52.65,2,16351,0,-52.3,-53.0,0.0
47.74322916663859,-4.306770833345366,-53.66797,0,16157,1,-53.28,-53.28,0.0
47.74322916663859,-4.3057291666787,-54.75,2,16351,0,-54.2,-55.3,0.54999113
47.74322916663859,-4.304687500012033,-46.45,3,16351,0,-45.0,-48.1,0.19948664
47.74322916663859,-4.303645833345366,-49.300003,2,16351,0,-48.4,-50.2,0.0
47.74322916663859,-4.3026041666787,-44.0,2,16351,0,-44.0,-44.0,0.0
47.74322916663859,-4.301562500012033,-47.9,2,16351,0,-46.9,-48.9,1.0
47.74322916663859,-4.300520833345367,-46.140625,0,16157,1,-45.08,-45.08,0.0
